prod_link,title,description,initialprice,offerprice,rating,reviews,Image1,Image2,Image3,Image4
"https://www.amazon.in/Carbamide-Forte-Biotinova-Potency-Glowing/dp/B076H3TJPS/ref=sr_1_107?crid=1NTDY3EZF5REZ&dchild=1&keywords=supplement&qid=1590854415&sprefix=suppl%2Caps%2C307&sr=8-107
",['Carbamide Forte High Potency Biotin 10000mcg Maximum Strength for Hair Growth – 60 Veg Tablets'],"['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', 'Healthy, fast-growing, great-looking hair: biotin is a b vitamin that plays a key role in the body and is an important nutrient for the growth and maintenance of your hair, skin and nails', '', 'Glowing skin and healthy nails too - you\'ll also love biotinova\'s ""side-benefits"". You\'ll enjoy nourished, moisturized skin and healthier, stronger nails while your hair is growing faster, fuller, and healthier from the roots', '', 'How does it work : biotin supports the production of fatty acids and and cell growth which can increase nail strength, nail growth and the bulb size of your hair follicle helping hair to appear fuller', '', 'Supports energy metabolism: biotin is a water-soluble vitamin that acts as a coenzyme in the metabolism of proteins, fats and carbohydrates', '', '100% Vegetarian : all ingredients used are completely vegetarian', '', '', '', '']",,,3.8 out of 5 stars,"1,234 ratings",https://images-na.ssl-images-amazon.com/images/I/41EQbVxbL3L.jpg,https://images-na.ssl-images-amazon.com/images/I/41bQTba5i%2BL.jpg,https://images-na.ssl-images-amazon.com/images/I/51pWfrH3JtL.jpg,https://images-na.ssl-images-amazon.com/images/I/51mm6W1qHsL.jpg
"https://www.amazon.in/Carbamide-Forte-Glucosamine-Chondroitin-Ingredients/dp/B07RZ6F9SC/ref=sr_1_28?crid=1NTDY3EZF5REZ&dchild=1&keywords=supplement&qid=1590854410&sprefix=suppl%2Caps%2C307&sr=8-28
","['Carbamide Forte Joint Pain &Support Supplement with Glucosamine 1800mg, Chondroitin 450mg Per Serving– 90 Tablets']","['', '', '', '', '', '', '', '', '', 'This is a ', 'Non-vegetarian', ' product.', '', '', '', '? EXTRA STRENGTH INGREDIENTS – Glucosamine 1800 mg, Chondroitin 450 mg, MSM 1005 mg per serving for better joint health, range of motion and comfort. Helps rebuild and maintain joint flexibility and ease discomforts that come with age, weight, or sports related stress.', '', '? PROTECT & RESTORE JOINT CARTILAGE - Designed with a potent combination of Glucosamine Chondroitin with MSM, which have been backed by science has shown to help prevent degeneration & restore joint cartilage.', '', '? RELIEVE JOINT PAIN & STIFFNESS - The powerful anti-inflammatory properties of MSM, Curcuma Longa & Boswellia Serrata aid in reducing joint pain & stiffness while improving overall mobility.', '', '? INCREASED FLEXIBILITY & MOBILITY – The ingredients in our Joint Support Supplement cushions & protects joints & also gives them flexibility.', '', '? ALL NATURAL, NON GMO, NO FILLERS, NO BINDERS- Our Glucosamine HCl with Boswellia Serrata joint pain relief supplement has been manufactured exclusively with Non-GMO ingredients, without any dangerous chemicals.', '', '', '', '']",,,4.0 out of 5 stars,172 ratings,https://images-na.ssl-images-amazon.com/images/I/41Lh78rqHSL.jpg,https://images-na.ssl-images-amazon.com/images/I/51w%2Bc513g%2BL.jpg,https://images-na.ssl-images-amazon.com/images/I/41eTDskFZkL.jpg,https://images-na.ssl-images-amazon.com/images/I/51WRR%2Bd4O8L.jpg
"https://www.amazon.in/Carbamide-Forte-Multivitamin-Multimineral-Supplement/dp/B071S62PQP/ref=sr_1_231?crid=1NTDY3EZF5REZ&dchild=1&keywords=supplement&qid=1590854415&sprefix=suppl%2Caps%2C307&sr=8-231
",['Carbamide Forte Multivitamins for Women Supplement - 43 Ingredients -100 Tablets'],"['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', '? THE COMPLETE MULTIVITAMIN: Novosules Woman + multivitamin for women contains 43 Essential Ingredients in 8 Vital Blends that help Support: Daily Energy, Digestive Health, Bone Health, Weight Management, Skin Health, Stronger Hair, and Immune health*', '', '? 100% RDA OF MULTIVITAMINS & MULTIMINERALS: Novosules Woman + Covers your complete dietary requirements by giving 100% Recommended Daily Allowance of most of the Essential Vitamins & Minerals.', '', '? DIGESTIVE BALANCE: These multivitamins contain a Pre & Probiotic Blend with 4 carefully chosen Probiotic Strains and 250 Million cfu of total Probiotics. Prebiotics are also added which help multiply Gut Probiotics.', '', '? CUSTOMIZED NUTRITIONAL SUPPORT: Packed with scientifically studied vitamins and minerals to nourish, energize, and fuel female vitality at the cellular level', '', '? 100% VEGETARIAN PRODUCT: ? NO chemicals, ?NO allergens, ? No Parabens, ? NO contaminants and ? NO GMO’s! Only 100% Vegetarian Ingredients used.', '', '', '', '']",,,4.1 out of 5 stars,587 ratings,https://images-na.ssl-images-amazon.com/images/I/41yI1cZOJML.jpg,https://images-na.ssl-images-amazon.com/images/I/51vS%2BJM4U%2BL.jpg,https://images-na.ssl-images-amazon.com/images/I/51JnPMWc5oL.jpg,https://images-na.ssl-images-amazon.com/images/I/51pycgtUM7L.jpg
"https://www.amazon.in/Carbamide-Forte-Prebiotics-Probiotics-Supplement/dp/B073QWDJF8/ref=sr_1_50?crid=1NTDY3EZF5REZ&dchild=1&keywords=supplement&qid=1590854410&sprefix=suppl%2Caps%2C307&sr=8-50
","['Carbamide Forte Probiotics Supplement 2.75 Billion, 4 Strains with Prebiotics - 100 Veg Capsules']","['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', 'PREBIOTICS HELP PROBIOTICS STAY ALIVE & MULTIPLY: Prebiotics are the food for Probiotics which keeps them alive not only in the package but also after they enter your body. Without Prebiotics, the Probiotics start dying as soon as they are packed, and some die quicky after entering the body. Thus very few Probiotics make it alive to the intestine if we do not add Prebiotics to our Supplement.', '', 'HIGH POTENCY & PROBIOTIC STRAIN DIVERSITY: Our formula has a whopping 2.75 BIllion CFU of 4 strains of the best Probiotics, including Lactobacillus Acidophilus, Lactobacillus Rhamnosus, Bifidobacterium Longum & Saccharomyces Boulardii.', '', 'SUPPORTS IMMUNE SYSTEM & DIGESTIVE FUNCTION: Since 70% of the immune system is in your gut, adding more good bacteria with our superior probiotics supplement helps support a healthy bacterial balance in your digestive tract.', '', 'RELIEF FROM GAS PAIN AND ACIDITY: A healthy gut needs a lot of beneficial bacteria. Our advanced science coupled with the correct strains can relieve the body from gas, bloating, IBS, diarrhea, constipation and other bowel discomforts.', '', ""SHELF STABLE - NO REFRIGERATION REQUIRED. Our prebiotic & probiotic supplements are shelf stable and don't require refrigeration."", '', '', '', '']", ? 595.00,? 395.00,3.9 out of 5 stars,279 ratings,https://images-na.ssl-images-amazon.com/images/I/41N0QQsfQ2L.jpg,https://images-na.ssl-images-amazon.com/images/I/51H%2B41wXLXL.jpg,https://images-na.ssl-images-amazon.com/images/I/51a%2BGPvw5AL.jpg,https://images-na.ssl-images-amazon.com/images/I/519726dLxtL.jpg
"https://www.amazon.in/Carbamide-Forte-Probiotics-Supplement-Prebiotics/dp/B07J2KN2VD/ref=sr_1_20?crid=1NTDY3EZF5REZ&dchild=1&keywords=supplement&qid=1590854410&sprefix=suppl%2Caps%2C307&sr=8-20
","['Carbamide Forte Probiotics Supplement 30 Billion,16 Strains with Prebiotics, 100 Veg Capsules']","['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', '30 BILLION CFU & 16 PROBIOTIC STRAINS: Each Capsule contains a Total of 30 Billion CFU with 16 carefully selected Probiotic Strains which are most beneficial for the health of your gut, probiotics for digestion and your Immunity. This strength makes it one of the most effective and potent probiotics on the market.', '', 'PREBIOTICS MAGNIFIES THE BENEFITS OF PROBIOTICS: Prebiotics act as Food for Probiotics which not only keep the Probiotics alive in the capsule but also help the Probiotics already present in our gut to multiply. Thus giving 20-30 times more effect as compared to Probiotic Capsules which do not contain Prebiotics. Without Prebiotics, how many Probiotics actually reach the gut alive is questionable.', '', 'MAXIMUM PROBIOTICS REACH YOUR GUT ALIVE: Our delayed-release Vegetarian Capsules protect the live organisms in the capsule from stomach acid for longer. Delivering more cultures and ensuring maximum efficacy.', '', ""SHELF STABLE - NO REFRIGERATION REQUIRED. Due to added Prebiotics Advantage and advanced manufacturing process, our prebiotic & probiotic capsules are shelf stable and don't require refrigeration."", '', 'EASES DIGESTIVE DISTRESS & SUPPORTS IMMUNE SYSTEM: Since 70% of the immune system is in your gut, adding more good bacteria with our superior probiotics for women and men helps support a healthy bacterial balance in your digestive tract. Our Probiotic Capsules can relieve the body from gas, acidity, bloating, IBS, diarrhea, constipation and other bowel discomforts and probiotics supplement vegetarian', '', '', '', '']", ? 995.00,,4.0 out of 5 stars,318 ratings,https://images-na.ssl-images-amazon.com/images/I/41w-Kd5wwuL.jpg,https://images-na.ssl-images-amazon.com/images/I/51y2BR94C4L.jpg,https://images-na.ssl-images-amazon.com/images/I/51atuPG%2BAjL.jpg,https://images-na.ssl-images-amazon.com/images/I/51zzOXxetYL.jpg
"https://www.amazon.in/Cipla-Immuno-Boosters-Years-Count/dp/B01N5RRGKS/ref=sr_1_149?dchild=1&keywords=healthy+foods&qid=1592121377&sr=8-149
",["Cipla Activkids Multivitamin Chocobites For Kids' Nutrition- 240 g - (30 Counts)"],"['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', 'A tasty, nutritious treat to boost your child’s overall physical development - Each yummy chocobite contains real almonds, multivitamins, iron, zinc and selenium', '', 'These nutrients help build your kid’s immunity, reduce tiredness & fatigue, and support growth', '', 'It is a gluten-free product, with no preservatives and no artificial colours', '', '1 chocobite a day is all your kid needs – buy a handy monthly pack of 30 - Find a set of fun GK questions inside each pack', '', 'The product is specially made by scientists of Cipla, leaders in paediatric care in India', '', '', '', '']", ? 399.00,? 299.00,4.2 out of 5 stars,"1,131 ratings",https://images-na.ssl-images-amazon.com/images/I/51oTTz8ar2L.jpg,https://images-na.ssl-images-amazon.com/images/I/51jOY9WUUFL.jpg,https://images-na.ssl-images-amazon.com/images/I/51qNlY6hFTL.jpg,https://images-na.ssl-images-amazon.com/images/I/51W3bX8b3JL.jpg
"https://www.amazon.in/Colgate-Fresh-Anti-Cavity-Toothpaste-Peppermint/dp/B07JFW4CY4/ref=sr_1_275?dchild=1&keywords=personal+hygiene&qid=1590853052&sr=8-275
","['Colgate MaxFresh Toothpaste, Blue Gel Paste with Menthol for Super Fresh Breath, 600g, 150g X 4 (Peppermint Ice)']","['', '', '', 'Switch on the power of freshness with Colgate Maxfresh toothpaste that refreshes you and helps you size the day because every morning is a fresh start', '', 'This blue gel toothpaste contains unique cooling crystal that dissolve completely as you brush. Colgate Maxfresh gives you an icy wave of minty coolnessand an intense burst of freshness', '', 'Colgate Maxfresh toothpaste contains menthol that gives intense cooling and super freshness. It fights cavities, keeps germ build-up at bay and makes your teeth whiter on continuous use.', '', 'It is a blue gel with cooling crystrals that provide intense freshness. This pack has 4 x 200g tubes', '', 'Recommended usage: Brush twice a day for 2 minutes each time. Children below 6 years of age should have adult supervision', '', 'Good oral care habits keep your teeth and gums healthy, prevents tooth decay, gum disease & bad breath. To maintain good oral hygiene brush twice a day for 2 minutes each time, rinse with mouthwash for 30 seconds, and replace your toothbrush every 3 months', '', ""Colgate is India's most trusted oral care brand and certified by Indian Dental Association. This toothpaste is 100% Vegan, Sugar-free and Gluten free"", '', '', '', '']", ? 368.00,? 312.00,4.4 out of 5 stars,"1,725 ratings",https://images-na.ssl-images-amazon.com/images/I/61wUzRruPdL.jpg,https://images-na.ssl-images-amazon.com/images/I/510GE6QYoFL.jpg,https://images-na.ssl-images-amazon.com/images/I/51AljnK9HML.jpg,https://images-na.ssl-images-amazon.com/images/I/51dVoeyXxCL.jpg
"https://www.amazon.in/Colgate-Plax-Fresh-Mouthwash-250ml/dp/B07JFWQHS7/ref=sr_1_148?dchild=1&keywords=personal+hygiene&qid=1590853052&sr=8-148
","['Colgate Plax Antibacterial Mouthwash, 10X longer cooling, 24/7 Fresh Breath, Removes 99% Germs - 3 x 250ml (Fresh Mint)']","['', '', '', 'Colgate Plax Fresh Mint mouthwash removes over 99% of germs that cause bad breath and cavities, giving you a fresher and cleaner mouth than brushing alone. It has a refreshing freshmint after taste.', '', 'It is antibacterial yet alcohol-free so you experience no burning sensation, just an instant blast of freshness and 10x longer cooling sensation compared to brushing alone.', '', 'Its unique formula has a refreshing flavour that gives you 24/7 control over bad breath with regular use as directed.', '', 'This mouthwash can also help prevent cavities, protect against germ build-up and provide healthier gums (vs. non-antisceptic mouthwash) when used as directed.', '', 'How to use: Fill the cap to its line (20ml). Rinse mouth with Plax thoroughly for 30 seconds, gargle and expel. Do not swallow. This mouth wash can be used by both men and women', '', 'When to use: After brushing, An effective mouth freshner for your post meal or post smoke needs, Recommended to use before you wear your mask to keep germs in your mouth away', '', 'Good oral care habits keep your teeth and gums healthy, prevents tooth decay, gum disease and bad breath. To maintain good oral hygiene brush twice a day for 2 minutes each time, rinse with mouthwash for 30 seconds, and replace your toothbrush every 3 months', '', '', '', '']", ? 360.00,? 319.00,4.4 out of 5 stars,303 ratings,https://images-na.ssl-images-amazon.com/images/I/51HVE-ReWdL.jpg,https://images-na.ssl-images-amazon.com/images/I/51vTI-nrO7L.jpg,https://images-na.ssl-images-amazon.com/images/I/512nrOwiOML.jpg,https://images-na.ssl-images-amazon.com/images/I/51%2BO5Dj8d2L.jpg
"https://www.amazon.in/Colgate-Plax-Peppermint-Mouthwash-500/dp/B00I6F71UI/ref=sr_1_128?dchild=1&keywords=personal+hygiene&qid=1590853052&sr=8-128
",['Colgate Plax Peppermint Fresh Mouthwash – 500 ml'],"['', '', '', 'Colgate Plax Peppermint Fresh mouthwash removes over 99% of germs that cause bad breath and cavities, giving you a fresher and cleaner mouth than brushing alone. It has an extra refreshing peppermint flavour.', '', 'It is antibacterial yet alcohol-free so you experience no burning sensation, just an instant blast of freshness and 10x longer cooling sensation compared to brushing alone.', '', 'Its unique formula has a refreshing flavour that gives you 24/7 control over bad breath with regular use as directed.', '', 'This mouthwash can also help prevent cavities, protect against germ build-up and provide healthier gums (vs. non-antisceptic mouthwash) when used as directed.', '', 'How to use: Fill the cap to its line (20ml). Rinse mouth with Plax thoroughly for 30 seconds, gargle and expel. Do not swallow. This mouth wash can be used by both men and women', '', 'When to use: After brushing, An effective mouth freshner for your post meal or post smoke needs, Recommended to use before you wear your mask to keep germs in your mouth away', '', 'Good oral care habits keep your teeth and gums healthy, prevents tooth decay, gum disease and bad breath. To maintain good oral hygiene brush twice a day for 2 minutes each time, rinse with mouthwash for 30 seconds, and replace your toothbrush every 3 months', '', ""Colgate is India's most trusted oral care brand and certified by Indian Dental Association."", '', '', '', '']",,? 230.00,4.2 out of 5 stars,963 ratings,https://images-na.ssl-images-amazon.com/images/I/51NlUpzDVRL.jpg,https://images-na.ssl-images-amazon.com/images/I/51CivUS-BrL.jpg,https://images-na.ssl-images-amazon.com/images/I/51fUIv4NkmL.jpg,https://images-na.ssl-images-amazon.com/images/I/51ndKohiL1L.jpg
"https://www.amazon.in/Colgate-Anti-Cavity-Strong-Teeth-Toothpaste/dp/B07BHHL4FL/ref=sr_1_181?dchild=1&keywords=personal+hygiene&qid=1590853052&sr=8-181
",[],[],,,,,,,,
"https://www.amazon.in/Complan-Refill-1-kg-Chocolate/dp/B00I4S8M82/ref=sr_1_297?dchild=1&keywords=nutrition&qid=1590855310&sr=8-297
","['Complan Nutrition and Health Drink Royale Chocolate, 1kg (Carton)']","['', '', '', 'Complan is a nutrition and health drink with clinically proven formula to deliver 2 times faster growth', '', 'Contains 100% First Class Protein', '', 'Contains 34 Vital Nutrients', '', 'Nutrients like Vitamin A, E &C supports immune function', '', 'Nutrients like Iodine, Iron, Vitamin B12 and Folic Acid helps Brain development and it’s functioning', '', 'Nutrients like Sodium , Potassium & Chloride maintains fluid balance in the body', '', 'Can be consumed with milk or water', '', '', '', '']", ? 530.00,? 477.00,4.4 out of 5 stars,836 ratings,https://images-na.ssl-images-amazon.com/images/I/51iZNEF-x7L.jpg,https://images-na.ssl-images-amazon.com/images/I/81NA7%2BNIymL.jpg,https://images-na.ssl-images-amazon.com/images/I/512qXoYFfgL.jpg,https://images-na.ssl-images-amazon.com/images/I/516Sxjrzq-L.jpg
